date,totalSnow_cm,FeelsLikeC,HeatIndexC,WindChillC,humidity,precipMM,tempC,state_id
2014-02-28,0.0,18.0,18.1,18.0,89.6,0.0,18.1,1
2014-02-03,0.0,6.5,9.3,6.5,78.4,0.0,9.3,1
2014-02-04,0.0,9.5,11.5,9.5,90.2,0.0,11.5,1
2014-02-05,0.0,4.2,8.2,4.2,74.8,0.0,8.2,1
2014-02-06,0.0,-0.1,4.4,-0.1,78.5,0.0,4.4,1
2014-02-07,0.0,1.1,5.1,1.1,84.5,0.1,5.1,1
2014-02-08,0.0,9.5,10.5,9.5,83.1,0.0,10.5,1
2014-02-09,0.0,13.9,14.3,13.9,87.3,0.0,14.2,1
2014-03-01,0.0,19.7,19.7,19.7,92.8,0.0,19.7,1
2014-03-10,0.0,16.0,16.3,16.0,79.7,0.0,16.3,1
2014-03-11,0.0,17.7,17.7,17.7,84.9,0.1,17.7,1
2014-03-12,0.0,15.3,16.1,15.3,61.7,0.0,16.1,1
2014-03-13,0.0,13.8,14.7,13.8,59.3,0.0,14.7,1
2014-03-14,0.0,18.0,18.0,18.0,86.6,0.0,18.0,1
2014-03-15,0.0,18.0,18.0,18.0,96.1,0.0,18.0,1
2014-03-16,0.0,14.5,15.6,14.5,78.5,0.2,15.6,1
2014-03-17,0.0,11.3,12.8,11.3,64.7,0.0,12.5,1
2014-03-18,0.0,17.9,17.9,17.9,76.9,0.0,17.9,1
2014-03-19,0.0,18.5,18.5,18.5,91.6,0.0,18.2,1
2014-03-02,0.0,16.3,17.3,16.3,92.0,0.1,17.2,1
2014-03-20,0.0,17.5,17.5,17.5,73.8,0.0,17.6,1
2014-03-21,0.0,18.8,18.8,18.8,87.3,0.0,18.8,1
2014-03-22,0.0,19.7,19.7,19.7,95.2,0.0,19.7,1
2014-03-23,0.0,16.1,16.5,16.1,88.3,1.3,16.5,1
2014-03-24,0.0,19.0,20.1,19.0,74.1,0.1,19.1,1
2014-03-25,0.0,19.7,20.7,19.7,73.5,0.1,19.8,1
2014-03-26,0.0,19.7,20.8,19.7,77.8,0.0,19.9,1
2014-03-27,0.0,19.9,19.9,19.9,95.3,0.1,19.9,1
2014-03-28,0.0,21.1,21.9,21.1,91.9,0.0,21.1,1
2014-03-29,0.0,18.9,19.5,18.9,70.5,0.0,18.8,1
2014-03-03,0.0,0.6,5.3,0.6,75.5,0.0,5.3,1
2014-03-30,0.0,17.9,17.9,17.9,66.5,0.0,17.7,1
2014-03-31,0.0,19.9,19.9,19.9,86.7,0.0,19.9,1
2014-03-04,0.0,1.1,4.6,1.1,92.1,1.0,4.5,1
2014-03-05,0.0,7.5,9.6,7.5,87.7,0.0,9.6,1
2014-03-06,0.0,10.8,12.7,10.8,69.5,0.0,12.7,1
2014-03-07,0.0,13.9,14.6,13.9,71.9,0.0,14.5,1
2014-03-08,0.0,16.9,16.9,16.9,89.2,0.0,16.9,1
2014-03-09,0.0,14.0,14.7,14.0,82.3,0.0,14.6,1
2014-04-01,0.0,20.5,21.7,20.5,91.7,0.0,20.5,1
2014-04-10,0.0,21.4,21.9,20.8,74.3,0.0,20.8,1
2014-04-11,0.0,22.0,22.7,21.3,83.0,0.0,21.2,1
2014-04-12,0.0,21.9,22.8,21.3,86.9,0.0,21.3,1
2014-04-13,0.0,22.9,24.4,21.8,91.5,0.0,21.8,1
2014-04-14,0.0,15.0,16.6,15.0,89.1,0.2,16.1,1
2014-04-15,0.0,12.4,13.7,12.4,44.9,0.0,13.8,1
2014-04-16,0.0,16.2,16.5,16.2,68.3,0.0,16.5,1
2014-04-17,0.0,17.9,17.9,17.9,85.1,0.2,17.9,1
2014-04-18,0.0,20.7,21.9,20.3,71.9,0.0,20.1,1
2014-04-19,0.0,20.5,21.5,20.5,78.5,0.0,20.5,1
2014-04-02,0.0,21.3,22.3,21.3,91.0,0.0,21.3,1
2014-04-20,0.0,20.9,21.9,20.7,73.7,0.0,20.6,1
2014-04-21,0.0,22.7,23.6,21.6,83.0,0.0,21.6,1
2014-04-22,0.0,23.3,23.9,22.1,86.7,0.0,22.1,1
2014-04-23,0.0,23.1,23.7,21.9,83.8,0.0,21.9,1
2014-04-24,0.0,24.0,24.2,22.6,85.3,0.1,22.6,1
2014-04-25,0.0,24.4,24.6,22.8,87.4,0.0,22.8,1
2014-04-26,0.0,25.3,25.3,22.9,89.6,0.0,22.9,1
2014-04-27,0.0,26.1,26.1,23.9,86.6,0.0,23.9,1
2014-04-28,0.0,26.9,26.9,24.7,81.9,0.0,24.6,1
2014-04-29,0.0,25.7,25.9,24.6,62.4,0.0,24.6,1
2014-04-03,0.0,21.3,22.6,21.3,92.9,0.1,21.3,1
2014-04-30,0.0,20.5,21.8,20.4,49.7,0.0,20.3,1
2014-04-04,0.0,19.7,20.3,19.7,66.2,0.0,19.7,1
2014-04-05,0.0,17.9,17.9,17.9,83.5,0.4,17.9,1
2014-04-06,0.0,18.2,18.5,18.2,95.9,0.4,18.5,1
2014-04-07,0.0,17.3,17.7,17.3,78.6,0.0,17.5,1
2014-04-08,0.0,18.7,18.7,18.7,54.1,0.0,18.7,1
2014-04-09,0.0,19.7,21.0,19.7,59.2,0.0,19.5,1
2014-05-01,0.0,19.3,19.3,19.3,46.8,0.0,19.0,1
2014-05-10,0.0,26.3,26.3,24.3,84.3,0.1,24.3,1
2014-05-11,0.0,26.9,26.9,24.6,87.8,0.0,24.6,1
2014-05-12,0.0,27.1,27.1,24.6,87.1,0.1,24.5,1
2014-05-13,0.0,23.8,24.1,22.3,80.4,0.3,22.3,1
2014-05-14,0.0,19.3,19.9,19.3,61.5,0.0,19.3,1
2014-05-15,0.0,22.1,22.3,21.3,50.8,0.0,20.9,1
2014-05-16,0.0,24.4,24.5,23.5,57.3,0.0,23.5,1
2014-05-17,0.0,25.0,25.3,23.7,70.2,0.0,23.7,1
2014-05-18,0.0,25.5,25.7,23.7,75.5,0.0,23.7,1
2014-05-19,0.0,26.0,26.0,24.1,78.5,0.0,24.1,1
2014-05-02,0.0,22.2,22.5,21.2,52.0,0.0,21.2,1
2014-05-20,0.0,26.4,26.4,24.5,81.5,0.0,24.4,1
2014-05-21,0.0,26.8,26.8,24.7,80.9,0.0,24.7,1
2014-05-22,0.0,26.8,26.8,24.8,80.9,0.0,24.8,1
2014-05-23,0.0,26.6,26.6,24.6,79.3,0.0,24.6,1
2014-05-24,0.0,27.5,27.5,25.3,82.0,0.0,25.2,1
2014-05-25,0.0,27.5,27.5,25.1,80.3,0.0,25.1,1
2014-05-26,0.0,27.3,27.3,25.1,82.6,0.1,25.1,1
2014-05-27,0.0,25.8,25.8,23.5,88.3,0.5,23.4,1
2014-05-28,0.0,27.3,27.3,25.0,81.9,0.5,24.9,1
2014-05-29,0.0,27.7,27.7,25.5,73.6,0.0,25.5,1
2014-05-03,0.0,24.3,25.1,23.4,58.7,0.0,23.3,1
2014-05-30,0.0,28.9,28.9,26.4,76.3,0.2,26.3,1
2014-05-31,0.0,28.7,28.7,26.3,79.1,0.9,26.1,1
2014-05-04,0.0,24.3,24.4,23.2,61.7,0.0,23.1,1
2014-05-05,0.0,23.9,24.1,22.7,71.7,0.0,22.7,1
2014-05-06,0.0,24.4,24.9,22.8,79.5,0.0,22.8,1
2014-05-07,0.0,25.6,25.6,23.5,85.5,0.0,23.5,1
2014-05-08,0.0,25.8,25.8,23.6,88.7,0.1,23.6,1
2014-05-09,0.0,26.0,26.0,24.0,84.3,0.0,23.9,1
2014-06-01,0.0,29.2,29.2,26.6,78.1,0.1,26.6,1
2014-06-10,0.0,31.3,31.3,28.4,66.6,0.4,28.4,1
2014-06-11,0.0,32.4,32.4,28.4,73.6,0.0,28.4,1
2014-06-12,0.0,33.7,33.7,28.8,78.1,0.0,28.7,1
2014-06-13,0.0,30.7,30.7,27.7,75.0,0.1,27.6,1
2014-06-14,0.0,31.7,31.7,28.3,71.7,0.0,28.2,1
2014-06-15,0.0,32.6,32.6,28.5,76.9,0.0,28.5,1
2014-06-16,0.0,32.9,32.9,28.4,77.5,0.0,28.4,1
2014-06-17,0.0,32.9,32.9,28.5,77.0,0.0,28.5,1
2014-06-18,0.0,32.5,32.5,28.4,75.8,0.1,28.3,1
2014-06-19,0.0,32.3,32.3,28.5,73.5,0.0,28.5,1
2014-06-02,0.0,29.7,29.7,26.6,80.7,0.0,26.6,1
2014-06-20,0.0,31.7,31.7,28.4,70.8,0.0,28.3,1
2014-06-21,0.0,32.3,32.3,28.7,72.3,0.1,28.6,1
2014-06-22,0.0,32.8,32.8,28.9,71.3,0.0,28.9,1
2014-06-23,0.0,32.5,32.5,28.9,69.8,0.0,29.0,1
2014-06-24,0.0,32.9,32.9,28.7,74.4,0.5,28.7,1
2014-06-25,0.0,28.5,28.5,25.8,85.7,0.7,25.9,1
2014-06-26,0.0,29.9,29.9,26.9,77.7,0.1,26.9,1
2014-06-27,0.0,32.9,32.9,28.7,74.6,0.3,28.7,1
2014-06-28,0.0,34.6,34.6,29.1,80.7,0.9,28.9,1
2014-06-29,0.0,34.5,34.5,28.9,79.6,0.0,28.9,1
2014-06-03,0.0,29.7,29.7,26.7,80.0,0.0,26.7,1
2014-06-30,0.0,33.5,33.5,28.9,76.2,0.0,28.8,1
2014-06-04,0.0,29.9,29.9,26.9,79.3,0.0,26.9,1
2014-06-05,0.0,30.7,30.7,27.3,79.5,0.0,27.2,1
2014-06-06,0.0,31.1,31.1,27.7,76.4,0.0,27.7,1
2014-06-07,0.0,31.4,31.4,27.7,78.2,0.0,27.7,1
2014-06-08,0.0,31.7,31.7,27.9,78.1,0.1,27.9,1
2014-06-09,0.0,31.4,31.4,27.7,78.0,0.2,27.7,1
2014-07-01,0.0,34.0,34.0,28.9,78.1,0.0,28.9,1
2014-07-10,0.0,33.4,33.4,29.5,68.3,0.0,29.5,1
2014-07-11,0.0,34.5,34.5,29.7,70.4,0.0,29.7,1
2014-07-12,0.0,33.9,33.9,29.8,66.9,0.0,29.7,1
2014-07-13,0.0,33.9,33.9,29.8,67.5,0.0,29.8,1
2014-07-14,0.0,34.6,34.6,29.7,69.9,0.2,29.7,1
2014-07-15,0.0,32.9,32.9,29.1,70.0,0.3,28.9,1
2014-07-16,0.0,32.6,32.6,28.9,70.2,0.1,28.9,1
2014-07-17,0.0,33.5,33.5,29.0,73.8,0.7,28.9,1
2014-07-18,0.0,30.5,30.5,26.8,84.7,1.9,26.7,1
2014-07-19,0.0,31.0,31.0,27.4,79.4,0.3,27.4,1
2014-07-02,0.0,34.1,34.1,29.0,77.3,0.0,28.7,1
2014-07-20,0.0,34.4,34.4,29.4,76.2,0.3,29.4,1
2014-07-21,0.0,36.7,36.7,30.0,78.3,0.1,29.9,1
2014-07-22,0.0,32.9,32.9,28.1,82.7,0.1,28.1,1
2014-07-23,0.0,35.0,35.0,29.9,71.7,0.5,29.6,1
2014-07-24,0.0,34.1,34.1,29.3,72.7,0.4,29.1,1
2014-07-25,0.0,34.7,34.7,29.9,71.6,0.1,29.5,1
2014-07-26,0.0,35.7,35.7,29.9,73.3,0.1,29.9,1
2014-07-27,0.0,35.1,35.1,29.9,72.9,0.0,29.9,1
2014-07-28,0.0,35.6,35.6,30.3,70.3,0.0,30.3,1
2014-07-29,0.0,34.6,34.6,29.5,73.5,1.1,29.5,1
2014-07-03,0.0,34.4,34.4,29.2,75.1,0.0,29.1,1
2014-07-30,0.0,33.7,33.7,29.1,72.3,0.0,29.1,1
2014-07-31,0.0,34.1,34.1,29.4,74.6,0.0,29.4,1
2014-07-04,0.0,31.9,31.9,28.0,76.0,0.0,28.0,1
2014-07-05,0.0,31.0,31.0,27.6,75.1,0.4,27.6,1
2014-07-06,0.0,31.9,31.9,28.6,70.6,0.1,28.5,1
2014-07-07,0.0,33.1,33.1,29.0,71.6,0.4,28.8,1
2014-07-08,0.0,34.3,34.3,29.5,73.0,0.0,29.5,1
2014-07-09,0.0,33.8,33.8,29.6,69.7,0.0,29.6,1
2014-08-01,0.0,33.3,33.3,28.9,75.3,0.9,28.9,1
2014-08-10,0.0,35.8,35.8,29.9,73.6,0.3,29.9,1
2014-08-11,0.0,36.6,36.6,30.4,73.1,0.1,30.3,1
2014-08-12,0.0,36.5,36.5,31.1,65.9,0.1,30.9,1
2014-08-13,0.0,33.7,33.7,29.6,68.7,0.0,29.6,1
2014-08-14,0.0,33.0,33.0,29.2,68.3,0.0,29.2,1
2014-08-15,0.0,34.7,34.7,30.2,66.9,0.3,30.0,1
2014-08-16,0.0,36.3,36.3,30.6,70.1,0.2,30.6,1
2014-08-17,0.0,36.8,36.8,30.8,70.6,0.2,30.8,1
2014-08-18,0.0,36.1,36.1,30.6,71.4,0.1,30.5,1
2014-08-19,0.0,36.0,36.0,30.3,72.1,0.0,30.3,1
2014-08-02,0.0,28.6,28.6,26.4,73.5,0.0,26.3,1
2014-08-20,0.0,36.7,36.7,30.7,70.5,0.1,30.6,1
2014-08-21,0.0,36.3,36.3,30.7,71.1,0.0,30.6,1
2014-08-22,0.0,35.7,35.7,30.3,70.1,0.0,30.3,1
2014-08-23,0.0,35.6,35.6,30.3,70.3,0.0,30.3,1
2014-08-24,0.0,35.2,35.2,30.4,67.0,0.0,30.3,1
2014-08-25,0.0,37.1,37.1,31.1,66.7,0.1,31.1,1
2014-08-26,0.0,34.7,34.7,29.9,68.1,0.3,29.9,1
2014-08-27,0.0,33.6,33.6,29.1,73.3,1.1,29.1,1
2014-08-28,0.0,33.1,33.1,28.5,76.1,0.4,28.5,1
2014-08-29,0.0,32.3,32.3,28.3,77.3,0.4,28.3,1
2014-08-03,0.0,31.1,31.1,28.2,69.3,0.1,28.0,1
2014-08-30,0.0,31.6,31.6,28.1,77.9,1.0,28.0,1
2014-08-31,0.0,31.5,31.5,27.5,81.1,0.6,27.5,1
2014-08-04,0.0,32.6,32.6,28.9,69.6,0.0,28.9,1
2014-08-05,0.0,34.1,34.1,29.6,70.6,0.0,29.6,1
2014-08-06,0.0,34.6,34.6,29.7,72.1,0.1,29.7,1
2014-08-07,0.0,35.7,35.7,30.0,73.6,0.2,30.0,1
2014-08-08,0.0,36.7,36.7,30.4,74.3,0.0,30.4,1
2014-08-09,0.0,35.8,35.8,30.1,72.3,0.1,30.1,1
2014-09-01,0.0,35.5,35.5,29.9,74.9,0.0,29.9,1
2014-09-10,0.0,35.7,35.7,29.9,74.7,0.0,29.8,1
2014-09-11,0.0,35.9,35.9,30.1,73.7,0.1,29.9,1
2014-09-12,0.0,31.5,31.5,27.9,73.9,3.0,27.9,1
2014-09-13,0.0,31.7,31.7,27.9,73.9,0.5,27.9,1
2014-09-14,0.0,26.8,26.9,24.9,77.1,0.0,24.8,1
2014-09-15,0.0,32.1,32.1,28.1,76.1,0.1,28.1,1
2014-09-16,0.0,32.5,32.5,28.2,78.1,1.7,28.2,1
2014-09-17,0.0,30.4,30.4,27.2,80.8,1.0,27.2,1
2014-09-18,0.0,29.0,29.0,26.1,84.9,0.9,26.1,1
2014-09-19,0.0,29.0,29.0,26.1,85.5,0.6,25.9,1
2014-09-02,0.0,35.3,35.3,29.8,73.4,0.2,29.8,1
2014-09-20,0.0,31.8,31.8,28.1,76.2,0.2,28.1,1
2014-09-21,0.0,32.0,32.0,28.6,70.5,0.0,28.5,1
2014-09-22,0.0,31.8,31.8,28.4,68.6,0.4,28.4,1
2014-09-23,0.0,26.7,26.7,25.4,58.1,0.0,25.3,1
2014-09-24,0.0,27.3,27.3,25.9,63.4,0.0,25.9,1
2014-09-25,0.0,27.7,27.7,25.4,82.6,1.1,25.3,1
2014-09-26,0.0,28.4,28.4,26.5,69.3,0.0,26.5,1
2014-09-27,0.0,28.0,28.0,26.2,68.8,0.1,26.1,1
2014-09-28,0.0,29.1,29.1,26.3,80.0,0.7,26.3,1
2014-09-29,0.0,29.7,29.7,26.8,77.7,0.1,26.7,1
2014-09-03,0.0,35.1,35.1,29.7,74.8,0.1,29.7,1
2014-09-30,0.0,31.0,31.0,27.4,80.8,0.5,27.3,1
2014-09-04,0.0,34.9,34.9,29.7,72.9,0.1,29.6,1
2014-09-05,0.0,34.0,34.0,29.2,74.4,0.2,29.1,1
2014-09-06,0.0,33.4,33.4,29.1,71.9,0.0,29.1,1
2014-09-07,0.0,31.7,31.7,27.8,79.7,0.5,27.7,1
2014-09-08,0.0,33.3,33.3,28.7,75.4,0.0,28.6,1
2014-09-09,0.0,34.3,34.3,29.5,72.3,0.2,29.5,1
2015-01-01,0.0,7.3,10.2,7.3,90.4,0.2,10.1,1
2015-01-10,0.0,2.9,6.8,2.9,84.1,0.3,6.8,1
2015-01-11,0.0,12.5,13.1,12.5,91.3,1.3,13.0,1
2015-01-12,0.0,6.8,9.6,6.8,89.1,0.0,9.5,1
2015-01-13,0.0,5.8,8.9,5.8,81.9,0.0,8.9,1
2015-01-14,0.0,3.6,6.5,3.6,85.5,0.1,6.4,1
2015-01-15,0.0,6.2,8.7,6.2,73.1,0.1,8.7,1
2015-01-16,0.0,10.1,10.5,10.1,65.2,0.0,10.1,1
2015-01-17,0.0,13.2,13.9,13.2,72.3,0.0,13.9,1
2015-01-18,0.0,12.9,13.7,12.9,61.3,0.0,13.6,1
2015-01-19,0.0,14.1,14.9,14.1,76.7,0.0,14.7,1
2015-01-02,0.0,14.9,15.5,14.9,94.1,0.2,15.5,1
2015-01-20,0.0,15.7,15.7,15.7,88.3,0.0,15.6,1
2015-01-21,0.0,15.1,15.3,15.1,89.1,0.0,15.3,1
2015-01-22,0.0,10.1,12.3,10.1,90.9,1.4,12.3,1
2015-01-23,0.0,3.9,7.7,3.9,83.1,0.1,7.6,1
2015-01-24,0.0,9.3,11.3,9.3,66.0,0.0,11.3,1
2015-01-25,0.0,13.3,14.4,13.3,64.5,0.0,14.4,1
2015-01-26,0.0,12.9,13.7,12.9,60.1,0.0,13.7,1
2015-01-27,0.0,15.9,16.3,15.9,61.5,0.0,16.2,1
2015-01-28,0.0,15.6,16.1,15.6,69.6,0.0,15.9,1
2015-01-29,0.0,16.1,16.2,16.1,81.7,0.0,16.1,1
2015-01-03,0.0,11.1,12.0,11.1,85.3,0.6,11.9,1
2015-01-30,0.0,10.9,12.7,10.9,70.1,0.0,12.6,1
2015-01-31,0.0,14.1,14.8,14.1,84.3,0.0,14.8,1
2015-01-04,0.0,7.5,10.5,7.5,70.8,0.0,10.5,1
2015-01-05,0.0,5.6,7.5,5.6,65.6,0.0,7.5,1
2015-01-06,0.0,13.2,13.3,13.2,55.1,0.0,12.9,1
2015-01-07,0.0,10.1,12.2,10.1,73.9,0.0,12.1,1
2015-01-08,0.0,1.4,3.5,1.4,61.6,0.0,3.5,1
2015-01-09,0.0,1.1,5.7,1.1,90.3,0.1,5.7,1
2015-10-01,0.0,28.5,28.5,27.2,59.9,0.0,27.2,1
2015-10-10,0.0,28.1,28.1,26.5,63.2,0.0,26.3,1
2015-10-11,0.0,27.7,27.7,25.9,68.3,0.0,25.9,1
2015-10-12,0.0,30.5,30.5,27.3,77.3,0.0,27.3,1
2015-10-13,0.0,31.0,31.0,28.7,60.5,0.1,28.1,1
2015-10-14,0.0,27.5,27.5,26.9,52.4,0.0,26.9,1
2015-10-15,0.0,27.8,27.8,26.7,58.7,0.0,26.7,1
2015-10-16,0.0,27.8,27.8,26.7,58.5,0.0,26.5,1
2015-10-17,0.0,24.8,25.1,24.3,41.1,0.0,24.3,1
2015-10-18,0.0,23.7,23.7,22.9,42.5,0.0,22.8,1
2015-10-19,0.0,23.7,24.7,22.6,57.9,0.0,22.6,1
2015-10-02,0.0,25.0,25.3,24.4,44.8,0.0,24.4,1
2015-10-20,0.0,26.9,26.9,24.9,79.2,0.1,24.9,1
2015-10-21,0.0,27.4,27.4,25.0,83.2,0.1,25.0,1
2015-10-22,0.0,28.3,28.3,25.5,85.9,0.2,25.5,1
2015-10-23,0.0,26.8,26.8,24.5,89.6,0.0,24.5,1
2015-10-24,0.0,24.5,24.7,23.3,63.5,0.0,23.1,1
2015-10-25,0.0,19.7,20.9,19.7,90.2,0.7,19.7,1
2015-10-26,0.0,20.3,20.7,20.3,78.7,0.0,20.2,1
2015-10-27,0.0,23.3,23.9,22.2,73.8,0.0,22.2,1
2015-10-28,0.0,25.7,25.9,24.5,67.5,0.0,24.3,1
2015-10-29,0.0,24.1,24.1,22.6,76.0,0.0,22.6,1
2015-10-03,0.0,24.4,24.4,23.7,48.7,0.0,23.7,1
2015-10-30,0.0,26.3,26.3,24.2,83.1,0.1,24.2,1
2015-10-31,0.0,25.9,26.2,23.7,89.7,0.5,23.7,1
2015-10-04,0.0,24.2,24.3,23.4,56.1,0.0,23.4,1
2015-10-05,0.0,25.1,25.2,24.1,59.9,0.0,24.2,1
2015-10-06,0.0,28.1,28.1,26.3,66.2,0.0,25.9,1
2015-10-07,0.0,28.3,28.3,26.5,67.0,0.0,26.5,1
2015-10-08,0.0,28.7,28.7,26.7,71.8,0.0,26.7,1
2015-10-09,0.0,28.7,28.7,26.6,71.1,0.0,26.5,1
2015-11-01,0.0,21.5,22.1,21.1,86.5,0.3,21.0,1
2015-11-10,0.0,24.5,24.8,22.8,81.7,0.0,22.9,1
2015-11-11,0.0,26.9,26.9,24.6,87.9,0.0,24.6,1
2015-11-12,0.0,19.7,20.3,19.7,54.2,0.0,19.7,1
2015-11-13,0.0,18.6,18.6,18.6,56.5,0.0,18.6,1
2015-11-14,0.0,18.7,18.7,18.7,57.5,0.0,18.7,1
2015-11-15,0.0,20.1,20.7,20.1,71.5,0.0,20.1,1
2015-11-16,0.0,25.7,25.7,23.5,91.4,0.0,23.5,1
2015-11-17,0.0,19.7,19.9,18.9,78.9,1.7,18.9,1
2015-11-18,0.0,19.7,20.3,19.7,53.9,0.0,19.6,1
2015-11-19,0.0,21.5,21.8,21.0,65.5,0.0,20.9,1
2015-11-02,0.0,21.7,23.4,21.3,76.2,0.0,20.8,1
2015-11-20,0.0,20.0,20.0,20.0,72.5,0.0,20.0,1
2015-11-21,0.0,17.1,17.8,17.1,82.7,0.8,17.7,1
2015-11-22,0.0,8.5,10.9,8.5,55.8,0.0,10.9,1
2015-11-23,0.0,12.4,13.5,12.4,52.3,0.0,13.3,1
2015-11-24,0.0,18.7,18.7,18.7,79.3,0.0,18.7,1
2015-11-25,0.0,20.6,21.6,20.6,88.1,0.0,20.5,1
2015-11-26,0.0,22.5,23.7,21.6,90.3,0.0,21.6,1
2015-11-27,0.0,23.9,24.6,21.9,90.3,0.0,21.9,1
2015-11-28,0.0,14.3,14.9,14.3,90.6,0.0,14.9,1
2015-11-29,0.0,12.6,13.8,12.6,90.8,0.1,13.8,1
2015-11-03,0.0,23.5,24.5,22.3,82.8,0.0,22.0,1
2015-11-30,0.0,17.1,17.1,17.1,84.3,0.0,17.1,1
2015-11-04,0.0,25.8,25.8,23.7,84.1,0.0,23.7,1
2015-11-05,0.0,27.7,27.7,24.9,90.8,0.0,24.9,1
2015-11-06,0.0,27.4,27.4,24.8,89.4,0.6,24.6,1
2015-11-07,0.0,21.1,21.3,20.8,88.9,0.6,20.8,1
2015-11-08,0.0,18.6,19.6,18.6,75.5,0.0,18.9,1
2015-11-09,0.0,19.9,20.5,19.9,68.1,0.0,19.7,1
2015-12-01,0.0,14.5,15.1,14.5,89.9,0.1,15.1,1
2015-12-10,0.0,22.0,22.8,21.2,90.3,0.0,21.2,1
2015-12-11,0.0,22.5,24.3,21.7,89.7,0.0,21.6,1
2015-12-12,0.0,24.0,24.7,22.0,88.9,0.1,22.0,1
2015-12-13,0.0,14.1,15.5,13.8,74.5,0.7,15.1,1
2015-12-14,0.0,18.9,18.9,18.9,67.9,0.0,18.8,1
2015-12-15,0.0,21.1,22.1,21.1,85.6,0.0,21.1,1
2015-12-16,0.0,17.4,17.5,17.4,72.1,0.1,17.4,1
2015-12-17,0.0,13.3,14.3,13.3,54.4,0.0,14.3,1
2015-12-18,0.0,15.0,15.9,15.0,75.9,0.1,15.8,1
2015-12-19,0.0,16.4,17.7,16.4,81.5,0.1,17.2,1
2015-12-02,0.0,14.5,15.3,14.5,58.7,0.0,15.2,1
2015-12-20,0.0,15.3,16.7,15.3,70.5,0.0,16.1,1
2015-12-21,0.0,20.7,21.7,20.7,93.9,0.8,20.7,1
2015-12-22,0.0,19.9,19.9,19.9,88.9,0.1,19.6,1
2015-12-23,0.0,23.0,23.1,21.6,86.5,0.0,21.6,1
2015-12-24,0.0,21.5,23.3,21.5,97.6,0.0,21.4,1
2015-12-25,0.0,22.9,24.5,21.9,97.2,0.0,21.8,1
2015-12-26,0.0,24.2,24.8,22.0,93.9,0.0,22.0,1
2015-12-27,0.0,19.9,20.9,18.8,88.1,0.4,19.5,1
2015-12-28,0.0,11.1,12.7,11.1,77.9,0.1,12.5,1
2015-12-29,0.0,9.6,11.2,9.6,81.3,0.0,11.2,1
2015-12-03,0.0,8.7,11.2,8.7,74.0,0.0,11.2,1
2015-12-30,0.0,10.6,12.9,10.6,87.5,0.2,12.8,1
2015-12-31,0.0,9.8,12.5,9.8,78.7,0.0,12.5,1
2015-12-04,0.0,11.9,13.2,11.9,57.2,0.0,13.2,1
2015-12-05,0.0,14.3,14.9,14.3,63.8,0.0,14.8,1
2015-12-06,0.0,16.7,16.9,16.7,63.8,0.0,16.8,1
2015-12-07,0.0,16.9,17.0,16.9,77.7,0.0,16.7,1
2015-12-08,0.0,18.1,18.1,18.1,80.5,0.0,18.0,1
2015-12-09,0.0,19.3,19.9,19.3,81.1,0.0,19.3,1
2015-02-01,0.0,17.5,17.6,17.5,86.2,0.3,17.6,1
2015-02-10,0.0,14.7,15.2,14.7,82.9,0.0,15.2,1
2015-02-11,0.0,16.2,16.2,16.2,76.9,0.0,16.2,1
2015-02-12,0.0,13.0,14.4,13.0,77.1,0.0,14.3,1
2015-02-13,0.0,12.0,13.4,12.0,69.9,0.0,13.4,1
2015-02-14,0.0,17.1,17.3,17.1,77.4,0.0,17.3,1
2015-02-15,0.0,17.5,17.5,17.5,87.7,0.0,17.5,1
2015-02-16,0.0,8.3,11.4,8.3,85.5,0.0,11.4,1
2015-02-17,0.0,4.7,7.7,4.7,65.1,0.0,7.7,1
2015-02-18,0.0,11.1,12.3,11.1,55.5,0.0,12.0,1
2015-02-19,0.0,12.1,13.7,12.1,71.3,0.0,13.6,1
2015-02-02,0.0,4.4,7.7,4.4,56.9,0.0,7.7,1
2015-02-20,0.0,17.7,17.7,17.7,83.9,0.0,17.7,1
2015-02-21,0.0,18.0,18.0,18.0,92.5,0.2,18.0,1
2015-02-22,0.0,18.4,18.5,18.4,86.6,0.1,18.5,1
2015-02-23,0.0,1.7,5.8,1.7,86.9,0.1,5.8,1
2015-02-24,0.0,1.7,4.9,1.7,80.5,0.0,4.9,1
2015-02-25,0.0,4.2,7.6,4.2,78.8,0.1,7.6,1
2015-02-26,0.0,5.1,8.5,5.1,69.3,0.0,8.5,1
2015-02-27,0.0,4.3,7.7,4.3,70.5,0.0,7.7,1
2015-02-28,0.0,9.9,12.5,9.9,85.1,0.0,12.5,1
2015-02-03,0.0,6.3,8.7,6.3,82.3,0.2,8.7,1
2015-02-04,0.0,10.6,11.7,10.6,89.8,0.2,11.5,1
2015-02-05,0.0,6.7,9.5,6.7,87.6,0.0,9.5,1
2015-02-06,0.0,9.7,10.5,9.7,76.5,0.0,10.4,1
2015-02-07,0.0,13.9,14.6,13.9,90.2,0.0,14.5,1
2015-02-08,0.0,16.9,16.9,16.9,87.3,0.0,16.9,1
2015-02-09,0.0,18.3,18.3,18.3,64.7,0.0,18.3,1
2015-03-01,0.0,15.8,15.9,15.8,98.7,0.4,15.9,1
2015-03-10,0.0,18.1,19.0,18.1,84.1,0.2,18.4,1
2015-03-11,0.0,18.1,18.6,18.1,77.9,0.1,18.2,1
